Player1,Player2,SharedMinutes,Team,Season
Kuzma,Morris,1090,WAS,2022-23
Avdija,Kuzma,1023,WAS,2022-23
Beal,Kuzma,1011,WAS,2022-23
Kuzma,Porzingis,1268,WAS,2022-23
Avdija,Morris,889,WAS,2022-23
Beal,Morris,890,WAS,2022-23
Morris,Porzingis,1198,WAS,2022-23
Avdija,Beal,809,WAS,2022-23
Avdija,Porzingis,1194,WAS,2022-23
Beal,Porzingis,1204,WAS,2022-23
Kispert,Kuzma,1035,WAS,2022-23
Kispert,Morris,907,WAS,2022-23
Avdija,Kispert,1029,WAS,2022-23
Kispert,Porzingis,1124,WAS,2022-23
Gafford,Kuzma,920,WAS,2022-23
Gafford,Morris,628,WAS,2022-23
Beal,Gafford,602,WAS,2022-23
Gafford,Porzingis,490,WAS,2022-23
Gafford,Kispert,829,WAS,2022-23
Goodwin,Kuzma,497,WAS,2022-23
Avdija,Goodwin,476,WAS,2022-23
Goodwin,Kispert,563,WAS,2022-23
Goodwin,Porzingis,406,WAS,2022-23
Beal,Kispert,665,WAS,2022-23
Gill,Kuzma,164,WAS,2022-23
Gill,Morris,142,WAS,2022-23
Beal,Gill,161,WAS,2022-23
Gill,Porzingis,192,WAS,2022-23
Kuzma,Wright,636,WAS,2022-23
Gafford,Wright,606,WAS,2022-23
Beal,Wright,485,WAS,2022-23
Porzingis,Wright,539,WAS,2022-23
Avdija,Wright,674,WAS,2022-23
Kispert,Wright,598,WAS,2022-23
Hachimura,Wright,273,WAS,2022-23
Hachimura,Kuzma,421,WAS,2022-23
Gafford,Hachimura,295,WAS,2022-23
Avdija,Hachimura,288,WAS,2022-23
Avdija,Gafford,593,WAS,2022-23
Hachimura,Morris,275,WAS,2022-23
Hachimura,Kispert,225,WAS,2022-23
Hachimura,Porzingis,304,WAS,2022-23
Barton,Kuzma,438,WAS,2022-23
Gafford,Goodwin,439,WAS,2022-23
Barton,Gafford,372,WAS,2022-23
Barton,Kispert,233,WAS,2022-23
Barton,Goodwin,327,WAS,2022-23
Davis,Wright,147,WAS,2022-23
Davis,Gafford,152,WAS,2022-23
Avdija,Davis,129,WAS,2022-23
Davis,Kispert,214,WAS,2022-23
Barton,Morris,242,WAS,2022-23
Gafford,Gill,217,WAS,2022-23
Gill,Kispert,257,WAS,2022-23
Gill,Goodwin,242,WAS,2022-23
Davis,Gill,157,WAS,2022-23
Davis,Goodwin,191,WAS,2022-23
Goodwin,Hachimura,145,WAS,2022-23
Barton,Hachimura,264,WAS,2022-23
Gill,Wright,173,WAS,2022-23
Barton,Wright,122,WAS,2022-23
Gill,Hachimura,77,WAS,2022-23
Barton,Gill,180,WAS,2022-23
Gibson,Kuzma,252,WAS,2022-23
Gibson,Morris,172,WAS,2022-23
Avdija,Gibson,257,WAS,2022-23
Gibson,Kispert,257,WAS,2022-23
Morris,Wright,115,WAS,2022-23
Nunn,Wright,190,WAS,2022-23
Gibson,Wright,146,WAS,2022-23
Kuzma,Nunn,136,WAS,2022-23
Avdija,Nunn,187,WAS,2022-23
Gibson,Nunn,110,WAS,2022-23
Beal,Hachimura,204,WAS,2022-23
Barton,Beal,210,WAS,2022-23
Barton,Porzingis,274,WAS,2022-23
Beal,Gibson,149,WAS,2022-23
Avdija,Barton,268,WAS,2022-23
Gibson,Hachimura,81,WAS,2022-23
Gafford,Nunn,142,WAS,2022-23
Kispert,Nunn,182,WAS,2022-23
Beal,Goodwin,190,WAS,2022-23
Goodwin,Morris,116,WAS,2022-23
Beal,Nunn,60,WAS,2022-23
Nunn,Porzingis,95,WAS,2022-23
Goodwin,Nunn,163,WAS,2022-23
Davis,Porzingis,78,WAS,2022-23
Huff,Nunn,64,WAS,2022-23
Davis,Nunn,94,WAS,2022-23
Cooks,Nunn,65,WAS,2022-23
Goodwin,Huff,50,WAS,2022-23
Davis,Huff,67,WAS,2022-23
Cooks,Huff,74,WAS,2022-23
Cooks,Goodwin,78,WAS,2022-23
Cooks,Davis,93,WAS,2022-23
Avdija,Gill,185,WAS,2022-23
Goodwin,Wright,139,WAS,2022-23
Kispert,Todd,12,WAS,2022-23
Goodwin,Todd,39,WAS,2022-23
Davis,Todd,52,WAS,2022-23
Cooks,Todd,39,WAS,2022-23
Cooks,Kispert,49,WAS,2022-23
Huff,Kispert,40,WAS,2022-23
Jackson,Kispert,49,WAS,2022-23
Huff,Jackson,62,WAS,2022-23
Davis,Jackson,82,WAS,2022-23
Cooks,Jackson,77,WAS,2022-23
Gibson,Goodwin,169,WAS,2022-23
Barton,Gibson,95,WAS,2022-23
Jackson,Todd,34,WAS,2022-23
Goodwin,Jackson,56,WAS,2022-23
Jackson,Nunn,69,WAS,2022-23
Gibson,Porzingis,61,WAS,2022-23
Morris,Nunn,34,WAS,2022-23
Avdija,Jackson,19,WAS,2022-23
Gibson,Jackson,13,WAS,2022-23
Nunn,Todd,19,WAS,2022-23
Gill,Nunn,94,WAS,2022-23
Gill,Todd,22,WAS,2022-23
Gill,Jackson,34,WAS,2022-23
Avdija,Dotson,11,WAS,2022-23
Dotson,Gill,31,WAS,2022-23
Dotson,Kispert,22,WAS,2022-23
Dotson,Porzingis,17,WAS,2022-23
Gibson,Gill,56,WAS,2022-23
Davis,Gibson,47,WAS,2022-23
Jackson,Wright,13,WAS,2022-23
Gafford,Jackson,22,WAS,2022-23
Barton,Davis,16,WAS,2022-23
Davis,Morris,35,WAS,2022-23
Dotson,Kuzma,15,WAS,2022-23
Dotson,Gafford,24,WAS,2022-23
Barton,Dotson,24,WAS,2022-23
Gafford,Gibson,22,WAS,2022-23
Avdija,Carey Jr.,14,WAS,2022-23
Carey Jr.,Gill,16,WAS,2022-23
Carey Jr.,Goodwin,19,WAS,2022-23
Barton,Carey Jr.,14,WAS,2022-23
Barton,Nunn,13,WAS,2022-23
Carey Jr.,Kuzma,6,WAS,2022-23
Schakel,Todd,6,WAS,2022-23
Gibson,Todd,7,WAS,2022-23
Goodwin,Schakel,5,WAS,2022-23
Davis,Schakel,6,WAS,2022-23
Gibson,Schakel,5,WAS,2022-23
Cooks,Gill,23,WAS,2022-23
Beal,Davis,27,WAS,2022-23
Davis,Hachimura,15,WAS,2022-23
Davis,Kuzma,20,WAS,2022-23
Dotson,Goodwin,22,WAS,2022-23
Gill,Huff,15,WAS,2022-23
Beal,Dotson,9,WAS,2022-23
Avdija,Huff,3,WAS,2022-23
Dotson,Gibson,7,WAS,2022-23
Dotson,Hachimura,3,WAS,2022-23
Davis,Dotson,6,WAS,2022-23
Bouyea,Nunn,4,WAS,2022-23
Avdija,Bouyea,4,WAS,2022-23
Bouyea,Gill,5,WAS,2022-23
Bouyea,Davis,5,WAS,2022-23
Carey Jr.,Dotson,3,WAS,2022-23
Dotson,Todd,3,WAS,2022-23
Carey Jr.,Gafford,3,WAS,2022-23
Gafford,Todd,3,WAS,2022-23
Carey Jr.,Todd,4,WAS,2022-23
Carey Jr.,Davis,11,WAS,2022-23
Dotson,Morris,3,WAS,2022-23
Carey Jr.,Jackson,5,WAS,2022-23
Gafford,Huff,8,WAS,2022-23
Carey Jr.,Nunn,3,WAS,2022-23
Carey Jr.,Kispert,8,WAS,2022-23
Carey Jr.,Gibson,2,WAS,2022-23
Cooks,Gafford,1,WAS,2022-23
Bouyea,Kispert,2,WAS,2022-23
Carey Jr.,Morris,1,WAS,2022-23
Carey Jr.,Hachimura,2,WAS,2022-23
Carey Jr.,Schakel,1,WAS,2022-23
Gill,Schakel,1,WAS,2022-23
Huff,Morris,1,WAS,2022-23
Jackson,Morris,1,WAS,2022-23
Cooks,Morris,1,WAS,2022-23
Markkanen,Vanderbilt,861,UTA,2022-23
Conley,Markkanen,951,UTA,2022-23
Markkanen,Olynyk,1247,UTA,2022-23
Clarkson,Markkanen,1333,UTA,2022-23
Conley,Vanderbilt,690,UTA,2022-23
Olynyk,Vanderbilt,680,UTA,2022-23
Clarkson,Vanderbilt,897,UTA,2022-23
Conley,Olynyk,655,UTA,2022-23
Clarkson,Conley,942,UTA,2022-23
Clarkson,Olynyk,1148,UTA,2022-23
Horton-Tucker,Markkanen,560,UTA,2022-23
Agbaji,Markkanen,467,UTA,2022-23
Kessler,Markkanen,932,UTA,2022-23
Agbaji,Horton-Tucker,596,UTA,2022-23
Horton-Tucker,Kessler,735,UTA,2022-23
Horton-Tucker,Olynyk,662,UTA,2022-23
Agbaji,Kessler,605,UTA,2022-23
Agbaji,Olynyk,598,UTA,2022-23
Kessler,Olynyk,785,UTA,2022-23
Markkanen,Sexton,756,UTA,2022-23
Sexton,Vanderbilt,411,UTA,2022-23
Olynyk,Sexton,501,UTA,2022-23
Clarkson,Sexton,638,UTA,2022-23
Beasley,Markkanen,770,UTA,2022-23
Beasley,Kessler,703,UTA,2022-23
Beasley,Conley,602,UTA,2022-23
Beasley,Clarkson,774,UTA,2022-23
Conley,Kessler,459,UTA,2022-23
Clarkson,Kessler,855,UTA,2022-23
Fontecchio,Horton-Tucker,354,UTA,2022-23
Agbaji,Fontecchio,313,UTA,2022-23
Fontecchio,Kessler,297,UTA,2022-23
Fontecchio,Olynyk,281,UTA,2022-23
Kessler,Sexton,475,UTA,2022-23
Beasley,Vanderbilt,515,UTA,2022-23
Beasley,Olynyk,448,UTA,2022-23
Clarkson,Horton-Tucker,385,UTA,2022-23
Agbaji,Clarkson,284,UTA,2022-23
Beasley,Sexton,554,UTA,2022-23
Beasley,Horton-Tucker,408,UTA,2022-23
Beasley,Gay,397,UTA,2022-23
Horton-Tucker,Sexton,187,UTA,2022-23
Gay,Sexton,274,UTA,2022-23
Gay,Horton-Tucker,279,UTA,2022-23
Gay,Kessler,327,UTA,2022-23
Kessler,Vanderbilt,63,UTA,2022-23
Alexander-Walker,Beasley,340,UTA,2022-23
Alexander-Walker,Markkanen,236,UTA,2022-23
Gay,Markkanen,307,UTA,2022-23
Alexander-Walker,Kessler,241,UTA,2022-23
Alexander-Walker,Gay,179,UTA,2022-23
Conley,Sexton,292,UTA,2022-23
Azubuike,Dunn,161,UTA,2022-23
Dunn,Samanic,134,UTA,2022-23
Agbaji,Dunn,257,UTA,2022-23
Dunn,Olynyk,210,UTA,2022-23
Azubuike,Samanic,104,UTA,2022-23
Agbaji,Azubuike,191,UTA,2022-23
Azubuike,Olynyk,87,UTA,2022-23
Agbaji,Samanic,69,UTA,2022-23
Olynyk,Samanic,68,UTA,2022-23
Horton-Tucker,Vanderbilt,207,UTA,2022-23
Alexander-Walker,Olynyk,135,UTA,2022-23
Alexander-Walker,Clarkson,205,UTA,2022-23
Clarkson,Gay,257,UTA,2022-23
Beasley,Fontecchio,128,UTA,2022-23
Fontecchio,Sexton,133,UTA,2022-23
Fontecchio,Markkanen,198,UTA,2022-23
Agbaji,Beasley,192,UTA,2022-23
Agbaji,Vanderbilt,180,UTA,2022-23
Agbaji,Conley,159,UTA,2022-23
Agbaji,Gay,208,UTA,2022-23
Conley,Gay,168,UTA,2022-23
Alexander-Walker,Vanderbilt,201,UTA,2022-23
Alexander-Walker,Horton-Tucker,139,UTA,2022-23
Gay,Vanderbilt,214,UTA,2022-23
Conley,Horton-Tucker,96,UTA,2022-23
Dunn,Kessler,139,UTA,2022-23
Dunn,Fontecchio,229,UTA,2022-23
Dunn,Markkanen,163,UTA,2022-23
Dunn,Horton-Tucker,100,UTA,2022-23
Dunn,Jones,208,UTA,2022-23
Dunn,Gay,144,UTA,2022-23
Jones,Markkanen,64,UTA,2022-23
Fontecchio,Jones,176,UTA,2022-23
Gay,Jones,73,UTA,2022-23
Fontecchio,Gay,174,UTA,2022-23
Dunn,Toscano-Anderson,215,UTA,2022-23
Azubuike,Toscano-Anderson,101,UTA,2022-23
Samanic,Toscano-Anderson,65,UTA,2022-23
Agbaji,Toscano-Anderson,129,UTA,2022-23
Clarkson,Dunn,37,UTA,2022-23
Azubuike,Horton-Tucker,150,UTA,2022-23
Azubuike,Fontecchio,154,UTA,2022-23
Jones,Toscano-Anderson,127,UTA,2022-23
Agbaji,Jones,88,UTA,2022-23
Jones,Juzang,130,UTA,2022-23
Juzang,Toscano-Anderson,111,UTA,2022-23
Fontecchio,Toscano-Anderson,178,UTA,2022-23
Agbaji,Juzang,71,UTA,2022-23
Fontecchio,Juzang,80,UTA,2022-23
Azubuike,Bolmaro,39,UTA,2022-23
Bolmaro,Horton-Tucker,46,UTA,2022-23
Agbaji,Bolmaro,49,UTA,2022-23
Bolmaro,Fontecchio,32,UTA,2022-23
Agbaji,Sexton,153,UTA,2022-23
Horton-Tucker,Samanic,33,UTA,2022-23
Agbaji,Alexander-Walker,111,UTA,2022-23
Azubuike,Gay,97,UTA,2022-23
Azubuike,Clarkson,28,UTA,2022-23
Horton-Tucker,Toscano-Anderson,97,UTA,2022-23
Kessler,Toscano-Anderson,54,UTA,2022-23
Dunn,Juzang,164,UTA,2022-23
Gay,Juzang,54,UTA,2022-23
Fontecchio,Samanic,38,UTA,2022-23
Jones,Samanic,56,UTA,2022-23
Juzang,Samanic,33,UTA,2022-23
Juzang,Markkanen,36,UTA,2022-23
Alexander-Walker,Sexton,72,UTA,2022-23
Fontecchio,Vanderbilt,61,UTA,2022-23
Alexander-Walker,Fontecchio,84,UTA,2022-23
Clarkson,Fontecchio,73,UTA,2022-23
Brantley,Dunn,25,UTA,2022-23
Dunn,Potter,26,UTA,2022-23
Brantley,Jones,27,UTA,2022-23
Jones,Potter,25,UTA,2022-23
Brantley,Juzang,19,UTA,2022-23
Brantley,Potter,9,UTA,2022-23
Juzang,Potter,27,UTA,2022-23
Azubuike,Sexton,39,UTA,2022-23
Alexander-Walker,Bolmaro,34,UTA,2022-23
Bolmaro,Kessler,22,UTA,2022-23
Bolmaro,Gay,13,UTA,2022-23
Juzang,Kessler,37,UTA,2022-23
Juzang,Olynyk,43,UTA,2022-23
Horton-Tucker,Jones,83,UTA,2022-23
Jones,Olynyk,60,UTA,2022-23
Olynyk,Toscano-Anderson,52,UTA,2022-23
Azubuike,Markkanen,67,UTA,2022-23
Dunn,Sexton,16,UTA,2022-23
Jones,Sexton,16,UTA,2022-23
Sexton,Toscano-Anderson,14,UTA,2022-23
Samanic,Sexton,9,UTA,2022-23
Alexander-Walker,Azubuike,49,UTA,2022-23
Azubuike,Potter,24,UTA,2022-23
Alexander-Walker,Potter,11,UTA,2022-23
Bolmaro,Potter,11,UTA,2022-23
Agbaji,Potter,25,UTA,2022-23
Alexander-Walker,Conley,47,UTA,2022-23
Markkanen,Toscano-Anderson,63,UTA,2022-23
Gay,Toscano-Anderson,41,UTA,2022-23
Azubuike,Juzang,57,UTA,2022-23
Azubuike,Beasley,22,UTA,2022-23
Fontecchio,Potter,17,UTA,2022-23
Jones,Kessler,16,UTA,2022-23
Kessler,Samanic,7,UTA,2022-23
Conley,Fontecchio,26,UTA,2022-23
Azubuike,Brantley,10,UTA,2022-23
Brantley,Toscano-Anderson,16,UTA,2022-23
Clarkson,Toscano-Anderson,19,UTA,2022-23
Horton-Tucker,Juzang,36,UTA,2022-23
Jackson,Jones,5,UTA,2022-23
Jackson,Toscano-Anderson,5,UTA,2022-23
Jackson,Juzang,5,UTA,2022-23
Fontecchio,Jackson,5,UTA,2022-23
Potter,Samanic,18,UTA,2022-23
Gay,Olynyk,22,UTA,2022-23
Azubuike,Vanderbilt,4,UTA,2022-23
Azubuike,Conley,7,UTA,2022-23
Bolmaro,Markkanen,6,UTA,2022-23
Bolmaro,Clarkson,6,UTA,2022-23
Brantley,Markkanen,5,UTA,2022-23
Brantley,Olynyk,9,UTA,2022-23
Azubuike,Jones,16,UTA,2022-23
Brantley,Horton-Tucker,13,UTA,2022-23
Brantley,Kessler,11,UTA,2022-23
Brantley,Fontecchio,9,UTA,2022-23
Potter,Toscano-Anderson,5,UTA,2022-23
Horton-Tucker,Potter,6,UTA,2022-23
Agbaji,Brantley,7,UTA,2022-23
Azubuike,Kessler,5,UTA,2022-23
Beasley,Bolmaro,3,UTA,2022-23
Bolmaro,Olynyk,5,UTA,2022-23
Markkanen,Samanic,2,UTA,2022-23
Bolmaro,Conley,2,UTA,2022-23
Clarkson,Jones,2,UTA,2022-23
Clarkson,Juzang,1,UTA,2022-23
Siakam,VanVleet,1894,TOR,2022-23
Anunoby,Siakam,1620,TOR,2022-23
Siakam,Trent Jr.,1460,TOR,2022-23
Barnes,Siakam,1850,TOR,2022-23
Anunoby,VanVleet,1672,TOR,2022-23
Trent Jr.,VanVleet,1275,TOR,2022-23
Barnes,VanVleet,1772,TOR,2022-23
Anunoby,Trent Jr.,1186,TOR,2022-23
Anunoby,Barnes,1649,TOR,2022-23
Barnes,Trent Jr.,1461,TOR,2022-23
Poeltl,Siakam,646,TOR,2022-23
Poeltl,VanVleet,562,TOR,2022-23
Anunoby,Poeltl,548,TOR,2022-23
Barnes,Poeltl,512,TOR,2022-23
Achiuwa,Siakam,679,TOR,2022-23
Achiuwa,VanVleet,622,TOR,2022-23
Achiuwa,Trent Jr.,719,TOR,2022-23
Achiuwa,Barnes,697,TOR,2022-23
Koloko,Siakam,424,TOR,2022-23
Koloko,VanVleet,442,TOR,2022-23
Anunoby,Koloko,460,TOR,2022-23
Barnes,Koloko,462,TOR,2022-23
Koloko,Trent Jr.,352,TOR,2022-23
Poeltl,Trent Jr.,199,TOR,2022-23
Hernangomez,Siakam,280,TOR,2022-23
Hernangomez,VanVleet,324,TOR,2022-23
Anunoby,Hernangomez,293,TOR,2022-23
Barnes,Hernangomez,333,TOR,2022-23
Achiuwa,Anunoby,379,TOR,2022-23
Achiuwa,Poeltl,81,TOR,2022-23
Boucher,Siakam,704,TOR,2022-23
Siakam,Young,352,TOR,2022-23
Boucher,VanVleet,658,TOR,2022-23
VanVleet,Young,427,TOR,2022-23
Boucher,Trent Jr.,758,TOR,2022-23
Boucher,Young,396,TOR,2022-23
Trent Jr.,Young,377,TOR,2022-23
Barton,Poeltl,70,TOR,2022-23
Barton,Siakam,119,TOR,2022-23
Barton,VanVleet,70,TOR,2022-23
Anunoby,Barton,85,TOR,2022-23
Achiuwa,Boucher,555,TOR,2022-23
Barnes,Young,447,TOR,2022-23
Anunoby,Boucher,615,TOR,2022-23
Barnes,Boucher,766,TOR,2022-23
Hernangomez,Young,171,TOR,2022-23
Anunoby,Young,378,TOR,2022-23
Hernangomez,Koloko,172,TOR,2022-23
Anunoby,Dowtin Jr.,124,TOR,2022-23
Boucher,Dowtin Jr.,194,TOR,2022-23
Achiuwa,Dowtin Jr.,88,TOR,2022-23
Barnes,Dowtin Jr.,90,TOR,2022-23
Flynn,VanVleet,203,TOR,2022-23
Boucher,Flynn,381,TOR,2022-23
Barnes,Flynn,325,TOR,2022-23
Flynn,Young,228,TOR,2022-23
Flynn,Siakam,290,TOR,2022-23
Anunoby,Flynn,219,TOR,2022-23
Flynn,Trent Jr.,219,TOR,2022-23
Barton,Boucher,130,TOR,2022-23
Barton,Trent Jr.,100,TOR,2022-23
Achiuwa,Barton,84,TOR,2022-23
Barnes,Barton,67,TOR,2022-23
Achiuwa,Flynn,167,TOR,2022-23
Koloko,Young,58,TOR,2022-23
Boucher,Porter Jr.,89,TOR,2022-23
Porter Jr.,Trent Jr.,49,TOR,2022-23
Achiuwa,Porter Jr.,53,TOR,2022-23
Barnes,Porter Jr.,78,TOR,2022-23
Birch,Siakam,99,TOR,2022-23
Birch,VanVleet,81,TOR,2022-23
Birch,Trent Jr.,79,TOR,2022-23
Barnes,Birch,81,TOR,2022-23
Boucher,Hernangomez,265,TOR,2022-23
Boucher,Koloko,271,TOR,2022-23
Dowtin Jr.,Siakam,98,TOR,2022-23
Boucher,Poeltl,98,TOR,2022-23
Dowtin Jr.,VanVleet,41,TOR,2022-23
Dowtin Jr.,Koloko,72,TOR,2022-23
Achiuwa,Young,95,TOR,2022-23
Banton,VanVleet,57,TOR,2022-23
Anunoby,Banton,96,TOR,2022-23
Banton,Barnes,90,TOR,2022-23
Banton,Young,106,TOR,2022-23
Achiuwa,Hernangomez,98,TOR,2022-23
Flynn,Hernangomez,183,TOR,2022-23
Achiuwa,Koloko,97,TOR,2022-23
Flynn,Koloko,208,TOR,2022-23
Dowtin Jr.,Flynn,70,TOR,2022-23
Anunoby,Porter Jr.,89,TOR,2022-23
Porter Jr.,Young,65,TOR,2022-23
Hernangomez,Trent Jr.,109,TOR,2022-23
Flynn,Poeltl,45,TOR,2022-23
Flynn,Wieskamp,21,TOR,2022-23
Banton,Flynn,93,TOR,2022-23
Flynn,Harper Jr.,33,TOR,2022-23
Banton,Wieskamp,17,TOR,2022-23
Koloko,Wieskamp,16,TOR,2022-23
Harper Jr.,Wieskamp,20,TOR,2022-23
Banton,Koloko,85,TOR,2022-23
Banton,Harper Jr.,37,TOR,2022-23
Harper Jr.,Koloko,31,TOR,2022-23
Anunoby,Birch,88,TOR,2022-23
Birch,Boucher,68,TOR,2022-23
Dowtin Jr.,Hernangomez,47,TOR,2022-23
Dowtin Jr.,Young,33,TOR,2022-23
Barton,Koloko,44,TOR,2022-23
Dowtin Jr.,Trent Jr.,46,TOR,2022-23
Porter Jr.,VanVleet,36,TOR,2022-23
Banton,Porter Jr.,43,TOR,2022-23
Siakam,Wieskamp,20,TOR,2022-23
Boucher,Wieskamp,17,TOR,2022-23
Achiuwa,Wieskamp,30,TOR,2022-23
Dowtin Jr.,Wieskamp,12,TOR,2022-23
Banton,Hernangomez,69,TOR,2022-23
Banton,Boucher,122,TOR,2022-23
Birch,Hernangomez,46,TOR,2022-23
Birch,Dowtin Jr.,18,TOR,2022-23
Dowtin Jr.,Poeltl,40,TOR,2022-23
Banton,Siakam,77,TOR,2022-23
Achiuwa,Banton,94,TOR,2022-23
Achiuwa,Birch,11,TOR,2022-23
Banton,Birch,23,TOR,2022-23
Banton,Trent Jr.,74,TOR,2022-23
Boucher,Harper Jr.,11,TOR,2022-23
Banton,Barton,8,TOR,2022-23
Barton,Harper Jr.,11,TOR,2022-23
Koloko,Porter Jr.,27,TOR,2022-23
Hernangomez,Wieskamp,5,TOR,2022-23
Barnes,Wieskamp,16,TOR,2022-23
Hernangomez,Porter Jr.,18,TOR,2022-23
Flynn,Porter Jr.,23,TOR,2022-23
Barton,Dowtin Jr.,15,TOR,2022-23
Achiuwa,Harper Jr.,15,TOR,2022-23
Barton,Young,14,TOR,2022-23
Harper Jr.,Hernangomez,15,TOR,2022-23
Birch,Flynn,30,TOR,2022-23
Dowtin Jr.,Harper Jr.,13,TOR,2022-23
Birch,Harper Jr.,5,TOR,2022-23
Poeltl,Young,12,TOR,2022-23
Anunoby,Wieskamp,11,TOR,2022-23
Porter Jr.,Siakam,8,TOR,2022-23
Barton,Flynn,15,TOR,2022-23
Wieskamp,Young,4,TOR,2022-23
Birch,Young,13,TOR,2022-23
Banton,Dowtin Jr.,16,TOR,2022-23
Champagnie,Hernangomez,8,TOR,2022-23
Champagnie,Flynn,7,TOR,2022-23
Banton,Champagnie,10,TOR,2022-23
Champagnie,Koloko,3,TOR,2022-23
Champagnie,Dowtin Jr.,7,TOR,2022-23
Champagnie,Harper Jr.,3,TOR,2022-23
Barton,Wieskamp,8,TOR,2022-23
Trent Jr.,Wieskamp,3,TOR,2022-23
Banton,Poeltl,7,TOR,2022-23
Boucher,Champagnie,2,TOR,2022-23
Birch,Porter Jr.,2,TOR,2022-23
Harper Jr.,Trent Jr.,2,TOR,2022-23
Johnson,Poeltl,981,SAS,2022-23
Poeltl,Vassell,387,SAS,2022-23
Jones,Poeltl,822,SAS,2022-23
Poeltl,Sochan,709,SAS,2022-23
Johnson,Vassell,598,SAS,2022-23
Johnson,Jones,1263,SAS,2022-23
Johnson,Sochan,959,SAS,2022-23
Jones,Vassell,666,SAS,2022-23
Sochan,Vassell,455,SAS,2022-23
Jones,Sochan,758,SAS,2022-23
Langford,Poeltl,260,SAS,2022-23
Johnson,Langford,377,SAS,2022-23
Jones,Langford,421,SAS,2022-23
Langford,Sochan,263,SAS,2022-23
Bates-Diop,Poeltl,339,SAS,2022-23
Bates-Diop,Johnson,657,SAS,2022-23
Bates-Diop,Jones,568,SAS,2022-23
Bates-Diop,Sochan,351,SAS,2022-23
Poeltl,Richardson,317,SAS,2022-23
Johnson,Richardson,648,SAS,2022-23
Jones,Richardson,284,SAS,2022-23
Richardson,Sochan,256,SAS,2022-23
Bates-Diop,Richardson,199,SAS,2022-23
Branham,Richardson,305,SAS,2022-23
Branham,Poeltl,233,SAS,2022-23
Bates-Diop,Branham,511,SAS,2022-23
Branham,Johnson,897,SAS,2022-23
Collins,Johnson,880,SAS,2022-23
Johnson,McDermott,648,SAS,2022-23
Collins,Richardson,353,SAS,2022-23
McDermott,Richardson,424,SAS,2022-23
Branham,Collins,682,SAS,2022-23
Collins,McDermott,525,SAS,2022-23
Branham,McDermott,349,SAS,2022-23
Bates-Diop,Collins,457,SAS,2022-23
Collins,Vassell,372,SAS,2022-23
Collins,Jones,598,SAS,2022-23
Bates-Diop,Vassell,322,SAS,2022-23
Collins,Sochan,423,SAS,2022-23
Branham,Sochan,361,SAS,2022-23
Bates-Diop,Mamukelashvili,126,SAS,2022-23
Johnson,Mamukelashvili,91,SAS,2022-23
Jones,Mamukelashvili,196,SAS,2022-23
Branham,Jones,474,SAS,2022-23
Branham,Mamukelashvili,161,SAS,2022-23
Branham,Vassell,192,SAS,2022-23
McDermott,Poeltl,248,SAS,2022-23
Jones,McDermott,441,SAS,2022-23
McDermott,Sochan,242,SAS,2022-23
Champagnie,Graham,42,SAS,2022-23
Graham,Wesley,166,SAS,2022-23
Barlow,Graham,101,SAS,2022-23
Graham,McDermott,109,SAS,2022-23
Champagnie,Wesley,159,SAS,2022-23
Barlow,Champagnie,127,SAS,2022-23
Champagnie,McDermott,45,SAS,2022-23
Barlow,Wesley,217,SAS,2022-23
McDermott,Wesley,189,SAS,2022-23
Barlow,McDermott,76,SAS,2022-23
Collins,Langford,228,SAS,2022-23
Branham,Langford,147,SAS,2022-23
Bates-Diop,Champagnie,98,SAS,2022-23
Champagnie,Jones,101,SAS,2022-23
Champagnie,Mamukelashvili,143,SAS,2022-23
Branham,Champagnie,84,SAS,2022-23
Langford,Richardson,105,SAS,2022-23
Bassey,Richardson,159,SAS,2022-23
Richardson,Vassell,193,SAS,2022-23
Bassey,Langford,77,SAS,2022-23
Langford,Vassell,136,SAS,2022-23
Langford,McDermott,168,SAS,2022-23
Bassey,Vassell,155,SAS,2022-23
Bassey,McDermott,198,SAS,2022-23
McDermott,Vassell,295,SAS,2022-23
Mamukelashvili,Wesley,153,SAS,2022-23
Barlow,Mamukelashvili,100,SAS,2022-23
Dieng,Mamukelashvili,50,SAS,2022-23
Champagnie,Dieng,66,SAS,2022-23
Dieng,Wesley,123,SAS,2022-23
Barlow,Dieng,90,SAS,2022-23
Collins,Graham,202,SAS,2022-23
Bates-Diop,Graham,226,SAS,2022-23
Graham,Johnson,157,SAS,2022-23
Branham,Graham,156,SAS,2022-23
Bates-Diop,Langford,141,SAS,2022-23
Dieng,Johnson,107,SAS,2022-23
Dieng,Vassell,56,SAS,2022-23
Dieng,Jones,66,SAS,2022-23
Dieng,Sochan,38,SAS,2022-23
Graham,Vassell,71,SAS,2022-23
Graham,Sochan,105,SAS,2022-23
Bassey,Bates-Diop,161,SAS,2022-23
Bates-Diop,McDermott,271,SAS,2022-23
Graham,Jones,113,SAS,2022-23
Bates-Diop,Wesley,213,SAS,2022-23
Bassey,Graham,58,SAS,2022-23
Bassey,Wesley,80,SAS,2022-23
Johnson,Roby,171,SAS,2022-23
Johnson,Wesley,178,SAS,2022-23
Barlow,Johnson,63,SAS,2022-23
Branham,Roby,163,SAS,2022-23
Roby,Wesley,70,SAS,2022-23
Barlow,Roby,39,SAS,2022-23
Branham,Wesley,176,SAS,2022-23
Barlow,Branham,153,SAS,2022-23
